Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media
2019-12-30 23:59:57+00:00,1211799115119489024,"If elected president, my first order of business would be to make “couples discounts” illegal. Only then would I focus on climate change and corporate waste management.",lis_ashlee,False,2171,"Sacramento, CA",2,0,8,
2019-12-30 23:59:53+00:00,1211799095494553602,i wanna get so wealthy that i can flex on everyone by helping stop climate change,ShaynaLove_xoxo,False,611,"Illinois, USA",0,0,2,
2019-12-30 23:59:45+00:00,1211799063131090944,"Know their Names: Eight Activists Assassinated for Fighting Climate Change
https://t.co/GS7yG4ZyQT https://t.co/GS7yG4ZyQT",nettiehulme,False,81,Victoria Australia,0,0,0,
2019-12-30 23:59:45+00:00,1211799061579411457,#ClimateChange is getting costlier and deadlier. @ChristianAid ranks the worst natural disasters in 2019. https://t.co/AcYohUTZuk,AndyBrown1_,False,40127,Bristol UK,1,8,8,
2019-12-30 23:59:41+00:00,1211799048338001920,"#2020WillBeTheYearFor  ➰L❤️VE 4 Oneself &amp; Others 
➰COMPASSION 4 Others
➰UNITY 
➰Involvement &amp; Concern 
4 CLIMATE CHANGE &amp; GLOBAL WARMING 
➰🙏➰🙏🏽➰🙏🏻➰",carmenlidia13,False,1657,"New York Mills, NY",0,1,2,
2019-12-30 23:59:36+00:00,1211799024724008960,Snow in Southern Cali. Climate change is real,desigiri82,False,348,"Sunnyvale, CA ",0,0,0,
2019-12-30 23:59:33+00:00,1211799013781114882,@willyhawk2018 @Rommel__L @globalnews Having friends or travelling the world have no relevance in this discussion. There are also heat records being set all the time - see Australia. It's almost like climate change leads to more extreme weather events at both ends of the spectrum. The average is still going up.,RadicalLynx,False,1154,unceded Algonquin land,0,0,0,
2019-12-30 23:59:30+00:00,1211799001097363456,"@thecjpearson @GretaThunberg @realDonaldTrump ""Counterpart"" ...she's the figurehead of current climate change activism, you're a glorified YouTuber.

And a civics discussion would go way over Trump's head...but who am I kidding, you're just trying to get retweets, not change the world.",WilliamIngramm,False,130,"Myakka City, Fl",0,0,1,
2019-12-30 23:59:30+00:00,1211799000652881921,@SurfsUpBodhi Polar Bears against climate change?? https://t.co/GI1u6uv4u2,lizmoblubuckeye,False,37437,"Lexington, KY",1,3,4,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/ENEsw0IWsAEISKG.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/ENEsw0IWsAEISKG.mp4', bitrate=0)])]"
2019-12-30 23:59:28+00:00,1211798992092188678,"@GladysB 
Why not listen to the experts about climate change?

Why not listen to the experts about land clearing?

Why not listen to the experts about corruption?

Why ONLY listen to the experts about fucking FIREWORKS?

What is wrong with you?",bobloblaaw,False,202,Melbourne ,0,0,0,
2019-12-30 23:59:22+00:00,1211798967589064704,"@ReclaimAnglesea @AngusTaylorMP I don’t see action on climate change as a a matter of pride or shame. Australians should be allowed to be proud, but what we have achieved it’s simply not enough. We must do more. We must do it together, as a unified country. It is not a partisan issue.",aimz0r,False,16,Melbourne,0,0,1,
2019-12-30 23:59:19+00:00,1211798952271466496,@MayneReport @AngusTaylorMP I think the timing is perfect. It demonstrates exactly how far from reality the Morrison policies on climate change are,JExodus21,False,277,,0,0,0,
2019-12-30 23:59:08+00:00,1211798909879631872,"The cause of these fires is climate change, greed and irresponsibility.https://t.co/YY1uXixGyB",myhatyes,False,21,Melbourne,0,0,0,
2019-12-30 23:59:06+00:00,1211798900291637250,@stevet_140 Yes. Question is why are they doing it? Humans are $1 contributor to climate change.,Bird5Ca,False,13631,Land Mass that was Canada,0,0,0,
2019-12-30 23:58:58+00:00,1211798868305702912,"⁦@AngusTaylorMP⁩ ⁦⁦@sussanley⁩ ⁦@JoshFrydenberg⁩ @ScottMorrison ⁦@AlboMP⁩ @AustralianLabor @LiberalAus ⁦⁦@Mark_Butler_MP⁩ ⁦@GuardianAus⁩⁦⁩
Bank ofEnglandChiefMarkCarney issues climate change warning - BBC News  https://t.co/jj96uJSTlz",AdvocatePlanet,False,1655,"Queensland, Australia",0,0,0,
2019-12-30 23:58:57+00:00,1211798863142502400,"Time to work together against climate change.  No more electoral nonsense. Just do it. 
#AUSTRALIANBUSHFIRES 
#ClimateEmergency",RoseIser,False,1101,Melbourne,0,0,0,
2019-12-30 23:58:50+00:00,1211798831584559104,"@shandro @doug_schweitzer @jasonluan88 Mark Carney says that climate change is a tragedy of the horizons. It will impact every aspect of our society, including health. Listen starting at minute 29:00. @JonathanWNV @liberal_party @Bill_Morneau @UCPCaucus 
https://t.co/VqdqoFMhbB",ClaireKraatz,False,1683,"Calgary, Alberta",0,0,0,
2019-12-30 23:58:43+00:00,1211798803877003264,@SuperCycleBear @OpinionsonAus @TwoPaddocks @sussanley @radionz It's increasing with climate change ... must be the heat.,tazgecko,False,228,Tasmania,2,0,10,
2019-12-30 23:58:42+00:00,1211798797510160385,@twersky @2Bistheanswer @shdeen Or consider this paragraph from a Vox article which strongly disagrees with certain conclusions some have drawn about IQ. https://t.co/T3ddZYwZvr. Even these critics acknowledge its validity. Not believing in IQ is akin to not believing the scientific consensus on climate change. https://t.co/CpTRidCabU,aburstein,False,172,NYC,1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEslTiXsAAWNi3?format=png&name=small', fullUrl='https://pbs.twimg.com/media/ENEslTiXsAAWNi3?format=png&name=large')]"
2019-12-30 23:58:38+00:00,1211798783044063232,"I'm using all my strength to fight climate change, says Merkel https://t.co/amX7JtuFSX https://t.co/rzXR3HpNAp",Reuters,True,25524331,Around the world,57,84,319,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEskk5XYAAUlxd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENEskk5XYAAUlxd?format=jpg&name=large')]"
2019-12-30 23:58:37+00:00,1211798776240848901,@BBCr4today @GretaThunberg Something's changed at #R4Today - they're actually talking about climate change!,smith_dagan,False,371,Europe,0,0,0,
2019-12-30 23:58:34+00:00,1211798765016883200,"Guterres, in New Year message, describes climate change as ‘clear, present danger’ https://t.co/maZJi1Uq5d",eei_ng,False,3239,Nigeria,0,2,3,
2019-12-30 23:58:31+00:00,1211798750936649735,Man made climate change is confirmed by this graph.,VernVerass,False,5038,,0,0,1,
2019-12-30 23:58:27+00:00,1211798735388381184,@AngelusPatris @Macetrain Because she knows that farting will contribute to climate change 😬,barreb1612,False,1153,,1,0,4,
2019-12-30 23:58:19+00:00,1211798702223790081,"Bruh we dont need an old white centrist that wants to continue the wars we are in and not help with climate change. If biden gets the nomination AND picks a Republican for his vice there is no way I can vote blue in good conscience. Anyway, vote Bernie.",believetolearn,False,46,your mom's house,0,2,5,
2019-12-30 23:58:17+00:00,1211798692845572102,"@LanceBoilsr @NatGeo I don't write about climate change, but I tend to trust those who do so for a living more than I do some geezer on Twitter who's just regurgitating libertarian think-tank talking points. And who can't spell.",henrywismayer,False,2668,South London,2,0,0,
2019-12-30 23:58:14+00:00,1211798680488923136,On other words capitalists won't do the right thing unless they're forced to. Can anyone else see the problem here? #auspol #ClimateChange #ClimateEmergency,JoshDaCat,False,1531,"Hobart, Australia",0,0,1,
2019-12-30 23:58:12+00:00,1211798674021306368,"@TeaJunkie1 @Telegraph @Sherelle_E_J Your definition of ""fixing it"" is vague and arbitrary. Even under the most optimistic assumptions, it will be decades before emissions of CO2 and CH4 decline to zero. Climate change is a problem. It's not an ""emergency.""",maxo531,False,34,,1,0,0,
2019-12-30 23:58:09+00:00,1211798661132423170,The Biggest Lesson About Climate Change From 2019 https://t.co/Ur4lSQuo2k https://t.co/gXaDyjQXDW,khghangman,False,140,"Dubai, United Arab Emirates",0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEsdc_WkAEyegU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENEsdc_WkAEyegU?format=jpg&name=large')]"
2019-12-30 23:58:04+00:00,1211798639359619072,Consulting company chief pushes climate change fight - The Boston Globe https://t.co/W5HhnoZKro,ConsultingShow,False,4271,Coventry,0,0,0,
2019-12-30 23:58:01+00:00,1211798625896013826,"@LisaKeel9 @artytrace He has Nothing to say. 

His mouth is a climate change.",Patrick63104016,False,8090,,0,0,0,
2019-12-30 23:58:00+00:00,1211798624251863041,"This primary is basically a race between #Biden and Bernie, and Biden is essentially a Republican. You couldn't ask for better evidence than this!

Biden doesn't care about #M4A. Biden doesn't care about stopping #ClimateChange. It's #Bernie2020 or we're fucked, y'all.",sneakysmeeky,False,427,🇪🇸,0,3,9,
2019-12-30 23:57:59+00:00,1211798616807034881,@NatalCicuto @tan123 So what we observe here is what has been going on since ManBearPig himself proclaimed the end of the earth. Science doesn’t support anthropomorphic climate change so the alarmists revert to attacking and saying that the science is settled.,KevinRoeder2,False,42,,0,0,0,
2019-12-30 23:57:57+00:00,1211798611094331392,@Blunted517 @wxyzdetroit I'm actually please that Greta Thunberg is on the list.  Climate change is something that needs more attention.  I admire her greatly.,xproofx,False,411,Third planet from the sun,0,0,1,
2019-12-30 23:57:56+00:00,1211798606325268485,"@ewarren Your plans in a nutshell.  Climate change- tax the Hell out of us.  Gun violence- take guns away from all law abiding citizens.  Health care- get in line and talk to the death squad attendant.

I'll pass.",Steve_BICC,False,2031,Gun friendly State of Arizona,0,0,1,
2019-12-30 23:57:41+00:00,1211798544283262979,"It’s also been a decade of massive highs..
Olly, fought many tough personal battles but still did this 👇
BSc with Class 1 Honours in Geography, MSc with Distinction in Climate Change, a Polar Scientist soon to add PhD to that list of letters",AmpleArse,False,3281,The North Bank/Arlesey/Bude ,2,0,27,
2019-12-30 23:57:41+00:00,1211798542186164229,Catholic agencies intervene in Zimbabwe climate change crisis https://t.co/bgTiC6ZVz1 via @ncronline,Passionists,False,1006,United Kingdom,0,0,2,
2019-12-30 23:57:36+00:00,1211798522921652226,"Apocalypse Now --
burning
the ashes
#senryu #ClimateChange",pauldavidmena,False,2896,"Barnstable Town, MA",0,0,1,
2019-12-30 23:57:34+00:00,1211798512179937280,Why must we add more sentient life to our kill list? Stop animal farming (“for the environment”) and eat vegetables (“for the protein”). #vegan #ecology #ClimateChange #nutrition https://t.co/Rx2xJuFdw0,vegecolinguist,False,137,Japan,0,2,1,
2019-12-30 23:57:33+00:00,1211798508308594688,"The Satellite Images That Show a Decade of Climate Change
https://t.co/LJpmLeegxA",FirstGigaton,False,1951,"Nanaimo BC, Canada",0,3,4,
2019-12-30 23:57:32+00:00,1211798505481740288,At least if climate change is gonna kill us all I want a gun 🤪.,auto_sphwbb,False,119,,0,0,0,
2019-12-30 23:57:25+00:00,1211798475773366272,"Yes, yes, yes. Climate change denial has a COST. Not only in monetary terms, but more importantly in human terms.",david_r_grigg,False,1271,"Melbourne, Australia",0,0,0,
2019-12-30 23:57:20+00:00,1211798454885683200,@AustralisTerry @DarrenChesterMP . Your thoughts on climate change mitigation???,JohnTur63967925,False,240,"Gunaikurnai (Gippsland), VIC",0,0,0,
2019-12-30 23:57:17+00:00,1211798441191493635,"@hausfath ...That means incorporating the possibility that climate change, either by a bad roll of the geophysical dice or a large and unexpected societal vulnerability to warming, turns into a bigger problem than we expect.""",AugustLund0,False,1821,,0,0,0,
2019-12-30 23:57:16+00:00,1211798439694143488,Bank chief Carney issues climate change warning https://t.co/H7genwIVSP,wneilgrobertson,False,65,Dundee Unesco City of Design,0,0,0,
2019-12-30 23:57:14+00:00,1211798428692254720,"I have lived nearly my whole life in the bush and in fire prone areas. This is not normal at all. Fuck all you climate change deniers, especially our government",GBO26,False,917,"Moyston, Victoria, Australia.",0,1,6,
2019-12-30 23:57:10+00:00,1211798412192108545,"@ScottMorrisonMP Dear Mr Prime Minister, the recent extreme bush fires in Australia are due to climate change. What is Australia doing to reduce carbon emissions? And how will Australia protect its wildlife from these climate change fires?",Wildraar,False,1414,UK,0,0,0,
2019-12-30 23:57:09+00:00,1211798407662227457,"@rspiano If even a quarter of the population went vegan, it’d make a MASSIVE difference. The agricultural industry is the biggest contributor towards global emissions and climate change",aleggett2,False,358,,1,0,0,
2019-12-30 23:57:08+00:00,1211798403543257088,Blame the liberal govs that have invested in fossil fuels and spread climate change denialist propaganda for decades,EllyRoseCarter,False,54,Australia,0,0,0,
2019-12-30 23:57:07+00:00,1211798402524237824,"@STEVENETWORK Quite right.
The climate change is as bitter as tonic.
@GretaThunberg is the gin and lime!",Nigel_Lake,False,16453,On Lenape country,0,0,1,
2019-12-30 23:57:02+00:00,1211798379220492288,"@martinrev21 @Anothergreen Go plant based ASAP! Animal agriculture is the leading cause of climate change. If everyone took responsibility for their own actions, we'd be in a lot better space.",ReplicantX6,False,5896,在你的夢裡,0,0,0,
2019-12-30 23:57:01+00:00,1211798375483363328,"Thirsty koala drinking from a water bottle is cute, but tells us the terrible effects of global climate change. If we do nothing, tomorrow we will be thirsty humans ourselves. Who would provide water bottles to us then?

https://t.co/msDI9NpqRY",kenmogi,False,53746,Tokyo,1,11,25,
2019-12-30 23:57:00+00:00,1211798370064445441,"""Venezia has been dying longer than perhaps any other city.""  https://t.co/bI2pTcj1WZ #blogpost #Venice #beauty #aging #restoration #ClimateChange https://t.co/bI2pTcj1WZ https://t.co/GwAETpx6YA",danklefstad,False,3516,Chicagoland,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEnrPWWsAA3VBx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENEnrPWWsAA3VBx?format=jpg&name=large')]"
2019-12-30 23:56:59+00:00,1211798367203807232,"@OpinionsonAus @TwoPaddocks @sussanley @radionz Australia has always had increasing record hot days.
Nothing to do with climate change /s. 
Try reading ...",tazgecko,False,228,Tasmania,0,0,2,
2019-12-30 23:56:50+00:00,1211798329530572801,"Scientists from the Countryside Council for Wales suggest that #Snowdon, #BreconBeacons, the #BlackMountains and the #CambrianMountains will #SnowFree within the next 5 minutes.

Oh, and #Britain will be plunged into a 'Siberian' climate.
#ClimateCrisis #UKPolitics #ClimateChange https://t.co/k6x4nbQBaF",ExtinctionClock,False,1589,Earth,0,2,7,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEsJkrUUAAJgoa?format=png&name=small', fullUrl='https://pbs.twimg.com/media/ENEsJkrUUAAJgoa?format=png&name=large')]"
2019-12-30 23:56:49+00:00,1211798325709557760,"If you worry about climate change, should the next car you buy be electric? https://t.co/ln6Ts2OYNd #ClimateChange #ElectricCar",whizkid7,False,80286,"Morristown (Phoenix), Arizona",0,1,1,
2019-12-30 23:56:49+00:00,1211798323679711232,"@darrylxxx Greens aren't even in the game though. They hold 1 seat. We're about to lose five years on climate change, and Labour are likely to lose the next election given the fact centrists and the right are aligned against us and we're far weaker than we were in 2017. Doesn't look good.",EdField2,False,462,UK,1,0,0,
2019-12-30 23:56:46+00:00,1211798312153567232,BBC News - Bank of England chief Mark Carney issues climate change warning https://t.co/wSMFLtClPF,Laup561,False,591,,0,1,1,
2019-12-30 23:56:46+00:00,1211798312027734021,"@CraigHill01 @ScottMorrisonMP And you believe in man-made climate change, so you are also a target of ""scorn and ridicule"" 😒",EFAY1EIGHT,False,2364,"Queensland, Australia",0,0,0,
2019-12-30 23:56:45+00:00,1211798307900731399,"I'm using all my strength to fight climate change, says Merkel https://t.co/ItqFqozlG7",primepick,False,583,Buenos Aires,0,0,0,
2019-12-30 23:56:35+00:00,1211798268251820032,"@Blueequus775 With climate change, we must stop protecting future hamburgers and protect our own human survival on earth. Heritage horses are our ""canaries in the coal mine."" DEMAND reassessment of tax-funded land agencies favoring cattle, oil, etc. on OUR public lands. https://t.co/exZaGPYU4S",Msbmoran,False,3357,,0,0,1,
2019-12-30 23:56:35+00:00,1211798265630474241,@brithume From the same people that brought you: “We only have 12 years left before the world ends from climate change” https://t.co/0W0JtSM0S0,Veteransveteran,False,353,"Cedar Park, TX",0,0,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/ENEsGNVXYAA58KV.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/ENEsGNVXYAA58KV.mp4', bitrate=0)])]"
2019-12-30 23:56:28+00:00,1211798235192451072,"@HarvardBiz But there has been no climate change, global warming or sea level rise where I live?????",BroussardCaseyK,False,11,,0,0,1,
2019-12-30 23:56:27+00:00,1211798231908175872,"@jackgalloway29 Climate change isn't responsible for a fire, it is however responsible for the severity and spread of fires.

What we are seeing this year is climate change in action, this is not normal. https://t.co/odRcfudRRS",craznar,False,156,"Brisbane, AU",0,0,1,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEsEGNU0AEz1Ps?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENEsEGNU0AEz1Ps?format=jpg&name=large')]"
2019-12-30 23:56:27+00:00,1211798231274983424,"I’m using all my strength to fight climate change, says Merkel

December 30, 2019

BERLIN (Reuters) – German Chancellor Angela Merkel said in a her New Year’s message she is fighting climate... https://t.co/8jYT5Cml9C",DemocracyMotion,False,467,United States,0,0,0,
2019-12-30 23:56:25+00:00,1211798225906229248,"@getongab The Bible describes the Climate Change cult.

They exchanged the truth about God for a lie, and worshiped and served created things rather than the Creator--who is forever praised. Amen. Romans 1:25

Watch this 4 minute video if anyone needs to be saved
https://t.co/kB30Mdusg0",WSMITHROOM101,False,2118,AIRSTRIP ONE,0,1,2,
